Vegobjekt_540_id,Art,årstid,lysforhold,"ÅDT, total_avg",Vegobjekt_540_lengde_avg,UTM_nord_int_avg,UTM33_øst_int_avg,antall_kollisjoner,frekvens,årsrisiko,samanlikning_yrke
1026880297.0,Rådyr,haust,dag,1900,2804,7095664,319879,2,0.0012342034810709185,0.18513052216063777,>5x høgare risiko enn høgrisikoyrke
1026880405.0,Rådyr,haust,skumring,600,6554,7096127,316237,3,0.002508141007687452,0.37622115115311777,>10x høgare risiko enn høgrisikoyrke
1026880246.0,Elg,haust,dag,634,15466,7082410,294814,2,0.0006705807983558342,0.10058711975337513,>2x høgare risiko enn høgrisikoyrke
1026879265.0,Rådyr,haust,natt,280,8967,7092639,316467,3,0.003928298084496382,0.5892447126744573,>10x høgare risiko enn høgrisikoyrke
1026879387.0,Rådyr,haust,natt,160,3427,7088539,310645,2,0.011991797610434464,1.7987696415651695,>10x høgare risiko enn høgrisikoyrke
1026880246.0,Elg,haust,natt,634,15466,7082502,296757,3,0.0010058711975337513,0.1508806796300627,>5x høgare risiko enn høgrisikoyrke
1026880297.0,Rådyr,haust,natt,1900,2804,7094962,319433,2,0.0012342034810709185,0.18513052216063777,>5x høgare risiko enn høgrisikoyrke
1026879909.0,Elg,haust,natt,1600,6830,7086556,309529,3,0.0009025451774002688,0.1353817766100403,>5x høgare risiko enn høgrisikoyrke
1026880246.0,Rådyr,haust,natt,634,15466,7083015,296565,2,0.0006705807983558342,0.10058711975337513,>2x høgare risiko enn høgrisikoyrke
1026880246.0,Rådyr,haust,skumring,634,15466,7082825,297390,4,0.0013411615967116684,0.20117423950675026,>5x høgare risiko enn høgrisikoyrke
1026879712.0,Rådyr,haust,skumring,500,6566,7084384,322338,2,0.002002845709946215,0.3004268564919323,>10x høgare risiko enn høgrisikoyrke
1026880003.0,Rådyr,haust,skumring,4090,1504,7088394,316814,2,0.0010689249963834705,0.16033874945752058,>5x høgare risiko enn høgrisikoyrke
1026879823.0,Rådyr,haust,natt,600,3892,7084490,305980,3,0.004223626969266075,0.6335440453899113,>10x høgare risiko enn høgrisikoyrke
1026879362.0,Rådyr,haust,natt,280,8196,7089373,304903,3,0.004297834178096518,0.6446751267144777,>10x høgare risiko enn høgrisikoyrke
1026879179.0,Elg,haust,natt,3010,2071,7097829,321591,2,0.001054804035759351,0.15822060536390267,>5x høgare risiko enn høgrisikoyrke
1026880405.0,Rådyr,haust,natt,600,6554,7098377,318302,2,0.0016720940051249682,0.2508141007687452,>10x høgare risiko enn høgrisikoyrke
1026879179.0,Rådyr,haust,natt,3010,2071,7097748,321473,2,0.001054804035759351,0.15822060536390267,>5x høgare risiko enn høgrisikoyrke
1026879307.0,Rådyr,haust,natt,2000,5019,7091608,318760,2,0.0006550450752892433,0.0982567612933865,>2x høgare risiko enn høgrisikoyrke
1026880346.0,Rådyr,haust,dag,1500,4662,7052922,247939,3,0.0014104123693164789,0.21156185539747183,>10x høgare risiko enn høgrisikoyrke
1026880242.0,Rådyr,haust,skumring,750,28148,7058613,270697,11,0.0017130587637555698,0.25695881456333547,>10x høgare risiko enn høgrisikoyrke
1026880037.0,Rådyr,haust,skumring,1580,4049,7055958,248142,4,0.0020556231936478845,0.3083434790471827,>10x høgare risiko enn høgrisikoyrke
1026880445.0,Rådyr,haust,skumring,1470,5062,7068754,264209,7,0.003092765171752848,0.4639147757629272,>10x høgare risiko enn høgrisikoyrke
1026880200.0,Rådyr,haust,skumring,836,9080,7065022,244238,2,0.0008662160995501739,0.12993241493252608,>5x høgare risiko enn høgrisikoyrke
1026880853.0,Rådyr,haust,skumring,1580,13505,7071758,264418,3,0.00046222982105221865,0.0693344731578328,>2x høgare risiko enn høgrisikoyrke
1026880853.0,Rådyr,haust,dag,1580,13505,7074723,265066,2,0.00030815321403481247,0.04622298210522187,>2x høgare risiko enn høgrisikoyrke
1026879746.0,Rådyr,haust,skumring,300,7063,7062416,249872,2,0.0031031867788727284,0.4654780168309093,>10x høgare risiko enn høgrisikoyrke
1026880216.0,Rådyr,haust,dag,1600,11321,7060778,262616,2,0.0003630058335037444,0.05445087502556166,>2x høgare risiko enn høgrisikoyrke
