Uri;FallviltId;Kjonn;HendelsesDatoTid;UkjentTidspunkt;Latitude;Longitude;KommuneNummer;KommuneNavn;VillreinområdeNummer;VillreinområdeNavn;Arsak;TypeMotorkjøretøy;RegistrertDatoTid;EndretDatoTid;Dato;År;Kommune;Stedfesting;Art;Kjønn;Alder;Årsak;Utfall;Merkelappnummer;Fallvilt-ID;UTM33 øst;UTM33 nord;OppdatertDatoTid;vegsystemreferanse.kortform;vegkategori;fase;vegnr;strekning;delstrekning;arm;adskilte_løp;trafikantgruppe;retning;meter;veglenkesekvensid;relativPosisjon;veglenkesekvens.kortform;geometri.wkt;geometri.srid;kommune (treff);avstand_vegnettet_m;Vegobjekt_540_id;ÅDT, total;Vegobjekt_105_id;Fartsgrense;Vegobjekt_540_lengde;snow_depth;max_temperature;min_temperature;mean_temperature;total_precipitation;max_wind_speed;mean_wind_speed;max_wind_gust;precipitation_type;weather_station_id;Måned;monthly_snow_depth;monthly_mean_temperature;monthly_mean_wind_speed;HendelsesDatoTid;UkjentTidspunkt
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1312639;1312639;Ukjent;2025-04-10T16:00:00;False;62.837536;9.94779;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;;2025-04-10T14:06:01.778344Z;2025-04-10T14:06:01.799066Z;2025-04-10;2025;5022 Rennebu;;Oter;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1312639;242866.19521095627;6977583.91154887;2026-04-30T07:26:42.095532;FV700 S7D1 m2832;F;V;700.0;7.0;1.0;False;Nei;K;MED;2831.737;72296.0;0.41490879;0.41490879@72296;POINT Z (242865.849 6977573.52 229.644);5973.0;5022.0;10.398;;;;;;;;;;;;;;;;4;;0.7;;2025-04-10T16:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1311966;1311966;Hunn;2025-03-28T06:15:00;False;62.865387;9.844288;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Personbil;2025-03-28T05:45:49.946691Z;2025-03-28T05:45:49.958098Z;2025-03-28;2025;5022 Rennebu;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1311966;237855.2057059302;6981097.537091197;2026-04-30T07:26:42.095532;FV700 S6D1 m4772;F;V;700.0;6.0;1.0;False;Nei;K;MED;4772.208;72295.0;0.49910767;0.49910767@72295;POINT Z (237855.676 6981097.281 208.689);5973.0;5022.0;0.535;;;;;;0.0;;;;0 mm;;;;;SN66620;3;0.0;3.05;;2025-03-28T06:15:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1311100;1311100;Ukjent;2025-03-07T22:15:00;False;62.866226;10.025099;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;;2025-03-10T11:06:32.917723Z;2025-03-10T11:06:32.92593Z;2025-03-07;2025;5022 Rennebu;;Grevling;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1311100;247042.0778064806;6980466.700339812;2026-04-30T07:26:42.095532;EV6 S66D1 m4281;E;V;6.0;66.0;1.0;False;Nei;K;MED;4280.693;72806.0;0.70324242;0.70324242@72806;POINT Z (247048.071 6980464.068 423.111);5973.0;5022.0;6.546;;;;;;;;;4.3;;;;;;SN67340;3;0.0;3.05;;2025-03-07T22:15:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1315622;1315622;Hunn;2025-05-24T00:10:00;False;62.726475;10.010412;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Personbil;2025-05-25T09:31:24.772263Z;2025-05-25T09:31:24.779791Z;2025-05-24;2025;5022 Rennebu;;Rådyr;Hunn;Ungdyr;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1315622;245090.0639306465;6964988.782954339;2026-04-30T07:26:42.095532;RV3 S29D1 m2369;R;V;3.0;29.0;1.0;False;Nei;K;MED;2368.693;72270.0;0.06417771;0.06417771@72270;POINT Z (245074.888 6964977.979 475.153);5973.0;5022.0;18.629;;;;;;;;;5.8;;;;;;SN66740;5;;5.35;;2025-05-24T00:10:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1306695;1306695;Ukjent;2025-01-07T21:30:00;False;62.731457;9.975436;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Personbil;2025-01-07T20:30:38.674195Z;2025-01-12T09:34:07.652812Z;2025-01-07;2025;5022 Rennebu;;Elg;Ukjent;Voksen;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1306695;243349.1327114474;6965681.54319441;2026-04-30T07:26:42.095532;EV6 S64D1 m10330;E;V;6.0;64.0;1.0;False;Nei;K;MED;10330.214;72149.0;0.8835798;0.8835798@72149;POINT Z (243349.307 6965681.482 371.412);5973.0;5022.0;0.185;;;;;;;;;-6.1;;;;;;SN66740;1;47.0;-3.266666666666666;;2025-01-07T21:30:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1310708;1310708;Ukjent;2025-02-28T20:30:00;False;62.844166;9.902431;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;;2025-03-01T13:28:01.779165Z;2025-03-07T12:45:47.547592Z;2025-02-28;2025;5022 Rennebu;;Grevling;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1310708;240619.67525381208;6978503.005529003;2026-04-30T07:26:42.095532;FV700 S6D1 m9979;F;V;700.0;6.0;1.0;False;Nei;K;MED;9978.605;72296.0;0.05028616;0.05028616@72296;POINT Z (240618.734 6978501.678 227.901);5973.0;5022.0;1.628;;;;;;0.0;;;;0.1 mm;;;;;SN66620;2;0.0;;;2025-02-28T20:30:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1316334;1316334;Ukjent;2025-06-06T13:50:00;False;62.849503;9.830093;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;;2025-06-06T14:33:10.786123Z;2025-06-06T14:33:10.793067Z;2025-06-06;2025;5022 Rennebu;;Grevling;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1316334;236992.45263291543;6979389.980977184;2026-04-30T07:26:42.095532;FV6516 S1D1 m112;F;V;6516.0;1.0;1.0;False;Nei;K;MED;111.545;72573.0;0.01207605;0.01207605@72573;POINT Z (236995.384 6979389.754 234.022);5973.0;5022.0;2.94;;;;;;0.0;;;;0 mm;;;;;SN66620;6;0.0;11.1;;2025-06-06T13:50:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1311570;1311570;Hunn;2025-03-19T14:30:00;False;62.831646;9.986455;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Personbil;2025-03-19T22:12:20.204059Z;2025-03-19T22:12:20.208558Z;2025-03-19;2025;5022 Rennebu;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1311570;244780.00868054572;6976775.187600624;2026-04-30T07:26:42.095532;PV97605 S1D1 m10;P;V;97605.0;1.0;1.0;False;Nei;K;MED;9.955;2561810.0;0.0710243;0.0710243@2561810;POINT Z (244774.297 6976773.335 374.746);5973.0;5022.0;6.005;;;;;;;;;1.8;;;;;;SN67340;3;0.0;3.05;;2025-03-19T14:30:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1316657;1316657;Ukjent;2025-06-12T12:00:00;False;62.89913;9.81911;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;;2025-06-12T10:34:56.986825Z;2025-06-12T10:34:57.005459Z;2025-06-12;2025;5022 Rennebu;;Grevling;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1316657;236879.7347453996;6984950.903438211;2026-04-30T07:26:42.095532;FV700 S6D1 m504;F;V;700.0;6.0;1.0;False;Nei;K;MED;504.478;72295.0;0.05422511;0.05422511@72295;POINT Z (236881.185 6984951.94 204.441);5973.0;5022.0;1.783;;;;;;;;;10.2;;;;;;SN67340;6;0.0;11.1;;2025-06-12T12:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1316891;1316891;Hunn;2025-06-16T13:10:00;False;62.68022;10.145262;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Ukjent;2025-06-16T12:11:58.513672Z;2025-06-17T05:07:36.839064Z;2025-06-16;2025;5022 Rennebu;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1316891;251581.45691200063;6959319.539232115;2026-04-30T07:26:42.095532;RV3 S28D1 m453;R;V;3.0;28.0;1.0;False;Nei;K;MED;452.562;2799462.0;0.29115699;0.29115699@2799462;POINT Z (251573.606 6959318.294 497.404);5973.0;5022.0;7.949;;;;;;;;;11.8;;;;;;SN66810;6;0.0;11.1;;2025-06-16T13:10:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1313350;1313350;Hunn;2025-04-24T03:45:00;False;62.79763577416422;10.0230134866192;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Personbil;2025-04-24T17:28:49.807487Z;2025-05-14T19:10:11.088173Z;2025-04-24;2025;5022 Rennebu;;Rådyr;Hunn;Ungdyr;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1313350;246345.428389038;6972849.805619792;2026-04-30T07:26:42.095532;EV6 S65D1 m6102;E;V;6.0;65.0;1.0;False;Nei;K;MED;6102.485;72805.0;0.7569829;0.7569829@72805;POINT Z (246338.251 6972852.53 431.626);5973.0;5022.0;7.677;;;;;;;;;0.7;;;;;;SN66740;4;;0.7;;2025-04-24T03:45:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1314263;1314263;Ukjent;2025-05-07T23:45:00;False;62.69784011151966;10.136781328714342;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Lastebil;2025-05-09T04:04:16.249961Z;2025-05-11T09:36:18.917785Z;2025-05-07;2025;5022 Rennebu;;Elg;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1314263;251296.20123807443;6961311.261946348;2026-04-30T07:26:42.095532;RV3 S28D1 m2503;R;V;3.0;28.0;1.0;False;Nei;K;MED;2502.897;72269.0;0.25626308;0.25626308@72269;POINT Z (251292.649 6961310.218 478.191);5973.0;5022.0;3.702;;;;;;;;;4.9;;;;;;SN66810;5;;5.35;;2025-05-07T23:45:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1321717;1321717;Ukjent;2025-08-31T12:30:00;False;62.89121935572357;9.82486370600592;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Personbil;2025-08-31T13:06:14.883607Z;2025-08-31T13:06:14.929664Z;2025-08-31;2025;5022 Rennebu;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1321717;237100.5912472304;6984048.107181083;2026-04-30T07:26:42.095532;FV700 S6D1 m1524;F;V;700.0;6.0;1.0;False;Nei;K;MED;1523.847;72295.0;0.16042312;0.16042312@72295;POINT Z (237098.29 6984048.017 212.649);5973.0;5022.0;2.303;;;;;;;;;15.3;;;;;;SN67340;8;;15.233333333333334;;2025-08-31T12:30:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1320090;1320090;Ukjent;2025-07-31T23:15:00;False;62.862232;10.021811;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Personbil;2025-07-31T23:47:29.822915Z;2025-07-31T23:47:29.829007Z;2025-07-31;2025;5022 Rennebu;;Elg;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1320090;246840.72137608545;6980035.628304986;2026-04-30T07:26:42.095532;EV6 S66D1 m3800;E;V;6.0;66.0;1.0;False;Nei;K;MED;3800.484;72806.0;0.65150949;0.65150949@72806;POINT Z (246839.359 6980036.014 422.511);5973.0;5022.0;1.416;;;;;;;;;16.4;;;;;;SN67340;7;;16.53333333333333;;2025-07-31T23:15:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1318100;1318100;Hann;2025-07-09T18:25:00;False;62.870384;10.083164;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Personbil;2025-07-09T19:42:23.840285Z;2025-07-17T21:31:59.767841Z;2025-07-09;2025;5022 Rennebu;;Elg;Hann;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1318100;250025.61973590328;6980701.919775296;2026-04-30T07:26:42.095532;EV6 S66D1 m7742;E;V;6.0;66.0;1.0;False;Nei;K;MED;7741.712;72150.0;0.08735468;0.08735468@72150;POINT Z (250026.851 6980701.175 400.687);5973.0;5022.0;1.439;;;;;;;;;13.0;;;;;;SN67340;7;;16.53333333333333;;2025-07-09T18:25:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1325754;1325754;Ukjent;2025-10-27T19:50:00;False;62.88342;10.098045;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Personbil;2025-10-27T20:11:35.719667Z;2025-10-31T08:55:49.286147Z;2025-10-27;2025;5022 Rennebu;;Elg;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1325754;250891.72350543377;6982093.463595148;2026-04-30T07:26:42.095532;EV6 S66D1 m9448;E;V;6.0;66.0;1.0;False;Nei;K;MED;9448.001;72150.0;0.29458547;0.29458547@72150;POINT Z (250892.854 6982089.879 400.331);5973.0;5022.0;3.758;;;;;;;;;;;;;;;;10;;5.116666666666667;;2025-10-27T19:50:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1319648;1319648;Hunn;2025-07-23T10:00:00;False;62.861298;10.021409;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Lastebil;2025-07-23T09:57:08.755127Z;2025-07-23T10:19:35.597376Z;2025-07-23;2025;5022 Rennebu;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1319648;246812.25907880496;6979933.379004044;2026-04-30T07:26:42.095532;EV6 S66D1 m3694;E;V;6.0;66.0;1.0;False;Nei;K;MED;3694.34;72806.0;0.64006332;0.64006332@72806;POINT Z (246813.92 6979932.993 423.175);5973.0;5022.0;1.705;;;;;;;;;20.2;;;;;;SN67340;7;;16.53333333333333;;2025-07-23T10:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1322775;1322775;Hunn;2025-09-19T20:30:00;False;62.696026;9.940494;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Personbil;2025-09-19T18:34:00.323308Z;2025-09-22T11:07:58.113309Z;2025-09-19;2025;5022 Rennebu;;Rådyr;Hunn;Ungdyr;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1322775;241257.11483787623;6961882.7847291725;2026-04-30T07:26:42.095532;EV6 S64D1 m5907;E;V;6.0;64.0;1.0;False;Nei;K;MED;5906.918;72149.0;0.40385652;0.40385652@72149;POINT Z (241256.374 6961883.45 493.711);5973.0;5022.0;0.996;;;;;;;;;10.0;;;;;;SN66740;9;;8.2;;2025-09-19T20:30:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1324256;1324256;Hann;2025-10-11T07:40:00;False;62.680008;10.145185;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Personbil;2025-10-11T06:12:55.150105Z;2025-10-11T06:12:55.154937Z;2025-10-11;2025;5022 Rennebu;;Rådyr;Hann;Kalv;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1324256;251575.74361310125;6959296.26596086;2026-04-30T07:26:42.095532;RV3 S28D1 m430;R;V;3.0;28.0;1.0;False;Nei;K;MED;430.471;2799462.0;0.27697909;0.27697909@2799462;POINT Z (251577.075 6959296.478 497.2);5973.0;5022.0;1.348;;;;;;;;;6.0;;;;;;SN66810;10;;5.116666666666667;;2025-10-11T07:40:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1317503;1317503;Ukjent;2025-06-27T17:15:00;False;62.70441;9.978166;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Personbil;2025-06-27T16:48:39.469537Z;2025-06-27T16:48:39.475686Z;2025-06-27;2025;5022 Rennebu;;Rådyr;Ukjent;Ungdyr;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1317503;243253.5577179062;6962664.0119728455;2026-04-30T07:26:42.095532;FV6510 S1D1 m1837;F;V;6510.0;1.0;1.0;False;Nei;K;MED;1836.912;72567.0;0.27980668;0.27980668@72567;POINT Z (243252.817 6962667.013 477.317);5973.0;5022.0;3.091;;;;;;;;;11.3;;;;;;SN66740;6;0.0;11.1;;2025-06-27T17:15:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1322884;1322884;Hunn;2025-09-21T00:20:00;False;62.94812;9.770638;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Personbil;2025-09-21T23:12:37.22418Z;2025-09-22T01:12:23.834356Z;2025-09-21;2025;5022 Rennebu;;Hjort;Hunn;Kalv;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1322884;234865.7187274677;6990595.1376347765;2026-04-30T07:26:42.095532;FV700 S5D1 m2859;F;V;700.0;5.0;1.0;False;Nei;K;MED;2859.037;72294.0;0.29150149;0.29150149@72294;POINT Z (234862.428 6990595.975 230.522);5973.0;5022.0;3.395;;;;;;;;;6.4;;;;;;SN67340;9;;8.2;;2025-09-21T00:20:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1320547;1320547;Hunn;2025-08-07T17:00:00;False;62.869785;10.049533;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Personbil;2025-08-09T06:46:41.33505Z;2025-08-09T06:46:41.388981Z;2025-08-07;2025;5022 Rennebu;;Rådyr;Hunn;Kalv;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1320547;248313.1537131609;6980766.493279008;2026-04-30T07:26:42.095532;PV98285 S1D1 m2;P;V;98285.0;1.0;1.0;False;Nei;K;MED;2.23;2328823.0;0.04003951;0.04003951@2328823;POINT Z (248311.553 6980767.458 412.517);5973.0;5022.0;1.869;;;;;;;;;12.7;;;;;;SN67340;8;;15.233333333333334;;2025-08-07T17:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1324218;1324218;Hunn;2025-10-10T16:54:00;False;62.864996361790745;9.843761174169153;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Personbil;2025-10-10T14:56:27.397412Z;2025-10-10T14:56:27.401026Z;2025-10-10;2025;5022 Rennebu;;Rådyr;Hunn;Voksen;PåkjørtAvMotorkjøretøy;ObservertAntattUskadd;;1324218;237824.97449851368;6981056.264895543;2026-04-30T07:26:42.095532;FV700 S6D1 m4821;F;V;700.0;6.0;1.0;False;Nei;K;MED;4821.047;72295.0;0.50418285;0.50418285@72295;POINT Z (237835.104 6981053.122 208.93);5973.0;5022.0;10.606;;;;;;;;;6.5;;;;;;SN67340;10;;5.116666666666667;;2025-10-10T16:54:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1328797;1328797;Ukjent;2025-11-30T20:00:00;False;62.741234;9.967769;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Personbil;2025-11-30T21:09:42.331381Z;2025-11-30T21:09:42.336205Z;2025-11-30;2025;5022 Rennebu;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1328797;243043.1646279791;6966798.967373675;2026-04-30T07:26:42.095532;FV6508 S1D1 m969;F;V;6508.0;1.0;1.0;False;Nei;K;MED;969.144;72565.0;0.11451584;0.11451584@72565;POINT Z (243044.031 6966799.19 396.897);5973.0;5022.0;0.895;;;;;;;;;;;;;;;;11;;1.5666666666666667;;2025-11-30T20:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1326385;1326385;Hann;2025-11-03T16:45:00;False;62.7891;9.629898;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Personbil;2025-11-03T20:04:27.761739Z;2025-11-03T20:04:27.767242Z;2025-11-03;2025;5022 Rennebu;;Rådyr;Hann;Kalv;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1326385;226263.8062435837;6973511.9814174855;2026-04-30T07:26:42.095532;FV6516 S2D1 m7876;F;V;6516.0;2.0;1.0;False;Nei;K;MED;7875.733;72574.0;0.90322728;0.90322728@72574;POINT Z (226268.819 6973502.916 702.988);5973.0;5022.0;10.359;;;;;;;;;;;;;;;;11;;1.5666666666666667;;2025-11-03T16:45:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1324512;1324512;Hunn;2025-10-13T13:30:00;False;62.81953;10.017261;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Personbil;2025-10-13T14:02:41.762811Z;2025-10-24T10:09:08.263054Z;2025-10-13;2025;5022 Rennebu;;Rådyr;Hunn;Kalv;PåkjørtAvMotorkjøretøy;AvlivetPåStedet;;1324512;246241.4335357792;6975306.434993895;2026-04-30T07:26:42.095532;EV6 S65D1 m9575;E;V;6.0;65.0;1.0;False;Nei;K;MED;9575.069;72806.0;0.11029398;0.11029398@72806;POINT Z (246240.316 6975305.894 443.385);5973.0;5022.0;1.242;;;;;;;;;6.9;;;;;;SN67340;10;;5.116666666666667;;2025-10-13T13:30:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1329035;1329035;Ukjent;2025-11-30T19:44:00;False;62.731125;9.975199;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Personbil;2025-12-02T17:09:18.038122Z;2025-12-02T17:09:18.065446Z;2025-11-30;2025;5022 Rennebu;;Elg;Ukjent;Voksen;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1329035;243334.1606248525;6965645.581506731;2026-04-30T07:26:42.095532;EV6 S64D1 m10291;E;V;6.0;64.0;1.0;False;Nei;K;MED;10291.23;72149.0;0.87958968;0.87958968@72149;POINT Z (243334.031 6965645.647 372.282);5973.0;5022.0;0.145;;;;;;;;;;;;;;;;11;;1.5666666666666667;;2025-11-30T19:44:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1326088;1326088;Hunn;2025-10-30T19:00:00;False;62.79633;10.02074;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Personbil;2025-10-30T19:29:44.143268Z;2025-10-30T19:29:44.214633Z;2025-10-30;2025;5022 Rennebu;;Rådyr;Hunn;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1326088;246218.4811139429;6972713.607867017;2026-04-30T07:26:42.095532;EV6 S65D1 m5913;E;V;6.0;65.0;1.0;False;Nei;K;MED;5913.247;72805.0;0.73803108;0.73803108@72805;POINT Z (246218.898 6972712.81 427.418);5973.0;5022.0;0.9;;;;;;;;;-3.4;;;;;;SN67340;10;;5.116666666666667;;2025-10-30T19:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1325463;1325463;Ukjent;2025-10-23T18:30:00;False;62.897602;9.823594;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Personbil;2025-10-23T19:25:43.119365Z;2025-10-24T10:08:21.721503Z;2025-10-23;2025;5022 Rennebu;;Hjort;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1325463;237093.402092762;6984762.723921855;2026-04-30T07:26:42.095532;FV700 S6D1 m794;F;V;700.0;6.0;1.0;False;Nei;K;MED;793.884;72295.0;0.08436765;0.08436765@72295;POINT Z (237095.216 6984764.167 204.781);5973.0;5022.0;2.318;;;;;;;;;5.2;;;;;;SN67340;10;;5.116666666666667;;2025-10-23T18:30:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1326805;1326805;Hann;2025-11-08T11:30:00;False;62.903126;9.784859;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Ukjent;2025-11-08T16:28:13.509278Z;2025-11-08T16:33:29.432163Z;2025-11-08;2025;5022 Rennebu;;Elg;Hann;Kalv;PåkjørtAvMotorkjøretøy;AvlivetEtterEttersøk;;1326805;235179.13743381272;6985535.682752104;2026-04-30T07:26:42.095532;;;;;;;;;;;;;;;;;;;;;;;;;;;3.8;;;;;;SN67340;11;;1.5666666666666667;;2025-11-08T11:30:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1338369;1338369;Ukjent;2026-04-18T08:00:00;False;62.79692;10.022067;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;;2026-04-18T07:05:07.909367Z;2026-04-18T07:05:07.909333Z;2026-04-18;2026;5022 Rennebu;;Grevling;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;DødtPåStedet;;1338369;246291.09690894285;6972773.9649990965;2026-04-30T07:26:42.095532;EV6 S65D1 m6010;E;V;6.0;65.0;1.0;False;Nei;K;MED;6009.692;72805.0;0.74768;0.74768@72805;POINT Z (246294.114 6972771.475 427.163);5973.0;5022.0;3.912;;;;;;;;;9.4;;;;;;SN66740;4;;6.475;;2026-04-18T08:00:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1326383;1326383;Hunn;2025-11-03T07:15:00;False;62.907314;9.780518;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Lastebil;2025-11-03T19:58:42.957245Z;2025-11-03T19:58:42.966622Z;2025-11-03;2025;5022 Rennebu;;Elg;Hunn;Voksen;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1326383;234996.91713538143;6986019.045776751;2026-04-30T07:26:42.095532;FV700 S5D1 m7961;F;V;700.0;5.0;1.0;False;Nei;K;MED;7961.303;72294.0;0.81283365;0.81283365@72294;POINT Z (234996.862 6986018.715 231.052);5973.0;5022.0;0.335;;;;;;;;;4.7;;;;;;SN67340;11;;1.5666666666666667;;2025-11-03T07:15:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1329839;1329839;Ukjent;2025-12-14T17:20:00;False;62.94189;9.76961;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Personbil;2025-12-14T18:21:30.600317Z;2025-12-14T18:21:30.60029Z;2025-12-14;2025;5022 Rennebu;;Rådyr;Ukjent;Kalv;PåkjørtAvMotorkjøretøy;EttersøkAvsluttetIkkefunnet;;1329839;234757.23349368107;6989906.95551948;2026-04-30T07:26:42.095532;FV700 S5D1 m3562;F;V;700.0;5.0;1.0;False;Nei;K;MED;3561.623;72294.0;0.36381365;0.36381365@72294;POINT Z (234753.267 6989908.296 236.583);5973.0;5022.0;4.187;;;;;;;;;2.3;;;;;;SN67340;12;;-0.2000000000000001;;2025-12-14T17:20:00;false
https://www.hjorteviltregisteret.no/api/v0/fallvilt/1329984;1329984;Ukjent;2025-12-16T09:15:00;False;62.713165;10.049161;5022;Rennebu;;;PåkjørtAvMotorkjøretøy;Personbil;2025-12-16T20:04:31.806028Z;2025-12-26T13:48:18.846002Z;2025-12-16;2025;5022 Rennebu;;Rådyr;Ukjent;Ukjent;PåkjørtAvMotorkjøretøy;ObservertAntattUskadd;;1329984;246952.88925238093;6963356.300303734;2026-04-30T07:26:42.095532;RV3 S28D1 m7559;R;V;3.0;28.0;1.0;False;Nei;K;MED;7559.404;72269.0;0.76729065;0.76729065@72269;POINT Z (246956.908 6963360.144 514.321);5973.0;5022.0;5.561;;;;;;;;;1.3;;;;;;SN66740;12;;-0.2000000000000001;;2025-12-16T09:15:00;false
