Vegobjekt_540_id,Vegnamn,Art,"ÅDT, total_avg",Vegobjekt_540_lengde_avg,UTM_nord_int_avg,UTM33_øst_int_avg,antall_kollisjoner,frekvens,årsrisiko,samanlikning_yrke
1024046063.0,FV705,Rådyr,2300,4075,7021386,303441,3,8.769461810820785e-05,0.013154192716231177,Sals- og serviceyrke
1022805870.0,EV6,Elg,2500,7382,7165113,382863,3,4.453632122563956e-05,0.006680448183845934,Høgskuleyrke
1022805828.0,EV14,Hjort,3400,5232,7040652,311739,3,4.620423008967317e-05,0.006930634513450976,Høgskuleyrke
1024046392.0,FV710,Elg,4130,3702,7079168,239631,3,5.375785408967982e-05,0.008063678113451973,Kontoryrke
1024045598.0,FV769,Rådyr,2600,2200,7156230,330738,4,0.0001915892326851231,0.028738384902768466,1-2x høgare risiko enn høyrisikoyrke
1024046686.0,FV6623,Rådyr,500,4230,7025353,250150,3,0.0003886136209074128,0.058292043136111915,>2x høgare risiko enn høgrisikoyrke
1024046392.0,FV710,Rådyr,4130,3702,7078859,239143,13,0.00023295070105527923,0.03494260515829188,1-2x høgare risiko enn høyrisikoyrke
1024045683.0,FV766,Rådyr,435,9478,7156573,303448,11,0.0007309604165331418,0.10964406247997126,>5x høgare risiko enn høgrisikoyrke
1024046693.0,FV6328,Rådyr,718,9919,7102587,269962,5,0.00019234672907635835,0.02885200936145375,1-2x høgare risiko enn høyrisikoyrke
1024045881.0,FV760,Rådyr,1200,11864,7153593,359329,3,5.773192067172245e-05,0.008659788100758367,Kontoryrke
1022805388.0,EV6,Rådyr,2600,31163,7122230,351803,8,2.705107415250591e-05,0.004057661122875886,Leiarar
1024045527.0,FV710,Rådyr,1970,8511,7033478,243108,4,6.536124412056205e-05,0.009804186618084307,Kontoryrke
1024046396.0,FV30,Rådyr,1380,12040,6979231,306428,4,6.595710018289904e-05,0.009893565027434856,Kontoryrke
1024045886.0,FV717,Rådyr,1300,6690,7051289,254286,5,0.000157509832551297,0.02362647488269455,1-2x høgare risiko enn høyrisikoyrke
1024045960.0,FV6818,Rådyr,500,2354,7062207,293289,3,0.0006983158948336263,0.10474738422504394,>5x høgare risiko enn høgrisikoyrke
1024045895.0,FV710,Hjort,1490,19621,7042610,247295,6,5.622778554405843e-05,0.008434167831608766,Kontoryrke
1024045877.0,FV6654,Rådyr,1800,5465,7034698,260144,8,0.000222809883289398,0.0334214824934097,1-2x høgare risiko enn høyrisikoyrke
1024045530.0,FV30,Rådyr,1300,30272,6986285,293499,5,3.4809090240756374e-05,0.005221363536113456,Høgskuleyrke
1022805706.0,EV39,Hjort,2450,21968,7022727,202374,3,1.5271151512017074e-05,0.002290672726802561,lågare risiko enn dei fleste yrke
1024046188.0,FV720,Rådyr,1000,2156,7061487,253170,3,0.00038122347319998986,0.05718352097999848,>2x høgare risiko enn høgrisikoyrke
1024046401.0,FV17,Rådyr,2800,2723,7112631,322527,3,0.0001078009821388146,0.01617014732082219,"Renhaldarar, hjelpearbeidarar mv."
1024045895.0,FV710,Rådyr,1490,19621,7045766,246163,5,4.685648795338203e-05,0.007028473193007305,Kontoryrke
1024045831.0,FV31,Elg,612,24096,6945301,330939,4,7.431401917919987e-05,0.01114710287687998,Kontoryrke
1024046005.0,FV705,Rådyr,700,16632,7010099,308107,3,7.05969394814796e-05,0.010589540922221941,Kontoryrke
1024046982.0,FV65,Rådyr,5440,3137,7024576,237765,3,4.816315983207882e-05,0.007224473974811823,Kontoryrke
1024046726.0,FV767,Rådyr,920,12989,7156886,324870,8,0.00018341446289986245,0.027512169434979368,1-2x høgare risiko enn høyrisikoyrke
1024045652.0,FV766,Rådyr,349,14238,7157906,298370,12,0.0006616281368348216,0.09924422052522325,>2x høgare risiko enn høgrisikoyrke
1024046621.0,FV6942,Rådyr,300,8967,7092652,316522,3,0.00030553429546082973,0.04583014431912446,>2x høgare risiko enn høgrisikoyrke
1024045770.0,FV7040,Rådyr,716,26246,7151814,344360,5,7.289554597192305e-05,0.010934331895788458,Kontoryrke
1024046122.0,FV770,Rådyr,3800,3178,7196474,323125,6,0.00013611967278645592,0.020417950917968386,Håndverkarar
1024046664.0,FV6392,Rådyr,500,6970,7078905,249706,4,0.0003144592283956683,0.04716888425935025,>2x høgare risiko enn høgrisikoyrke
1024045748.0,FV710,Elg,2040,11101,7082761,247830,4,4.839214321616071e-05,0.007258821482424107,Kontoryrke
1024045936.0,FV760,Rådyr,2000,4334,7151957,369249,3,9.482208216649493e-05,0.014223312324974239,Sals- og serviceyrke
1024045807.0,FV715,Rådyr,1600,11321,7061244,262613,5,7.562621531328009e-05,0.011343932296992014,Kontoryrke
1024046244.0,FV6712,Rådyr,507,5116,7020775,297927,4,0.0004225018663491819,0.06337527995237728,>2x høgare risiko enn høgrisikoyrke
1024045735.0,FV715,Elg,1470,5062,7067503,265091,3,0.00011045589899117314,0.016568384848675972,"Renhaldarar, hjelpearbeidarar mv."
1022805395.0,EV39,Hjort,2080,5925,7011488,161270,6,0.0001333849088314148,0.02000773632471222,"Prosess- og maskinoperatørar, transportarbeidarar mv."
1024046320.0,FV715,Rådyr,550,35965,7110764,274194,4,5.540186347630419e-05,0.008310279521445628,Kontoryrke
1022805355.0,EV6,Rådyr,9660,5211,7008803,260602,3,1.632789469121853e-05,0.0024491842036827795,lågare risiko enn dei fleste yrke
1024046627.0,FV715,Rådyr,1520,4701,7099668,266182,5,0.00019170935267113243,0.028756402900669865,1-2x høgare risiko enn høyrisikoyrke
1022805904.0,EV6,Elg,8480,3885,7066900,307949,3,2.494833200441885e-05,0.0037422498006628273,Leiarar
1024046938.0,FV769,Rådyr,717,5811,7193028,336592,3,0.00019726878020240508,0.02959031703036076,1-2x høgare risiko enn høyrisikoyrke
1024046292.0,FV17,Rådyr,2310,6616,7126532,316415,3,5.378001435711263e-05,0.008067002153566894,Kontoryrke
1022805618.0,EV6,Rådyr,9000,2598,7091356,325275,4,4.68689766041786e-05,0.00703034649062679,Kontoryrke
1024046045.0,FV755,Rådyr,619,15466,7083514,299436,4,0.00011447178948777569,0.017170768423166352,"Renhaldarar, hjelpearbeidarar mv."
1024046622.0,FV720,Rådyr,937,10573,7072002,267276,3,8.296416893831664e-05,0.012444625340747495,Sals- og serviceyrke
1024045612.0,FV701,Rådyr,1540,6737,7001976,231416,3,7.922114627875698e-05,0.011883171941813547,Kontoryrke
1024045967.0,FV763,Rådyr,950,3693,7111658,340150,3,0.00023427474688077817,0.035141212032116724,1-2x høgare risiko enn høyrisikoyrke
1024045907.0,FV6928,Rådyr,273,24712,7159160,313489,3,0.00012183101093374845,0.018274651640062266,"Bønder, fiskarar mv."
1022805870.0,EV6,Rådyr,2500,7382,7164510,382672,6,8.907264245127912e-05,0.013360896367691869,Sals- og serviceyrke
1024046537.0,FV6854,Rådyr,500,4923,7064374,307273,3,0.00033390932692227426,0.05008639903834114,>2x høgare risiko enn høgrisikoyrke
1024045665.0,FV7088,Rådyr,1300,2790,7200990,322084,4,0.00030214789384033747,0.04532218407605062,>2x høgare risiko enn høgrisikoyrke
1024046347.0,FV7068,Rådyr,300,14781,7167867,321136,3,0.00018535457867514108,0.02780318680127116,1-2x høgare risiko enn høyrisikoyrke
1024046283.0,FV714,Hjort,2200,6262,7060219,204776,3,5.966129091919355e-05,0.008949193637879032,Kontoryrke
1024046349.0,FV714,Hjort,1940,6779,7038009,229055,3,6.249726704659311e-05,0.009374590056988968,Kontoryrke
1024046762.0,FV6370,Rådyr,300,7063,7062725,250639,3,0.00038789834735909105,0.05818475210386366,>2x høgare risiko enn høgrisikoyrke
1022805712.0,EV6,Elg,5000,8065,6982710,251380,3,2.0382338703513406e-05,0.003057350805527011,Leiarar
1024046937.0,FV708,Rådyr,1200,5986,7025812,261116,6,0.0002288444727194504,0.034326670907917564,1-2x høgare risiko enn høyrisikoyrke
1024045610.0,FV721,Rådyr,700,3084,7090188,240530,3,0.0003807290199273569,0.05710935298910354,>2x høgare risiko enn høgrisikoyrke
1022805713.0,EV6,Rådyr,8970,5703,7005103,259947,3,1.6066917942016437e-05,0.0024100376913024656,lågare risiko enn dei fleste yrke
1024045860.0,FV714,Rådyr,400,10604,7070343,202225,12,0.000775101667502054,0.1162652501253081,>5x høgare risiko enn høgrisikoyrke
1024047168.0,FV6450,Rådyr,200,9746,7071431,206098,4,0.0005622257392565689,0.08433386088848534,>2x høgare risiko enn høgrisikoyrke
1022805916.0,EV39,Hjort,1660,9285,7021642,189924,6,0.00010665184916975535,0.015997777375463304,"Renhaldarar, hjelpearbeidarar mv."
1024045834.0,FV714,Rådyr,2300,7883,7065807,201186,4,6.044324390730213e-05,0.009066486586095318,Kontoryrke
1024045735.0,FV715,Rådyr,1470,5062,7068312,264452,6,0.00022091179798234628,0.033136769697351943,1-2x høgare risiko enn høyrisikoyrke
1024045840.0,FV6442,Rådyr,160,15254,7063802,207119,4,0.00044901763920893867,0.0673526458813408,>2x høgare risiko enn høgrisikoyrke
1024537870.0,FV65,Rådyr,2000,4155,7003632,203329,3,9.890707680134513e-05,0.01483606152020177,"Renhaldarar, hjelpearbeidarar mv."
1024045572.0,FV17,Rådyr,3500,4267,7112662,325530,5,9.172473224404099e-05,0.013758709836606148,Sals- og serviceyrke
1022805917.0,EV6,Rådyr,2130,32999,6935306,221035,5,1.9489323174804276e-05,0.0029233984762206413,lågare risiko enn dei fleste yrke
1024046277.0,FV680,Hjort,1500,13301,7038293,200308,6,8.239158040439847e-05,0.01235873706065977,Sals- og serviceyrke
1024046252.0,FV770,Rådyr,700,10831,7197867,315945,5,0.0001806801922654062,0.02710202883981093,1-2x høgare risiko enn høyrisikoyrke
1022805621.0,EV6,Elg,4980,4610,6954002,231319,4,4.773499250620286e-05,0.007160248875930429,Kontoryrke
1024046449.0,FV17,Rådyr,3530,5707,7153988,342287,3,4.079865183302937e-05,0.006119797774954406,Høgskuleyrke
1024045678.0,FV6612,Rådyr,1110,3934,7025095,263904,3,0.00018822229127888953,0.02823334369183343,1-2x høgare risiko enn høyrisikoyrke
1024046277.0,FV680,Rådyr,1500,13301,7034444,201322,8,0.00010985544053919796,0.016478316080879695,"Renhaldarar, hjelpearbeidarar mv."
1022805534.0,EV6,Rådyr,10500,1958,7049726,294005,3,3.997849157153452e-05,0.005996773735730178,Høgskuleyrke
