Vegobjekt_540_id,Art,årstid,lysforhold,"ÅDT, total_avg",Vegobjekt_540_lengde_avg,UTM_nord_int_avg,UTM33_øst_int_avg,antall_kollisjoner,frekvens,årsrisiko,samanlikning_yrke
1024046122.0,Rådyr,haust,natt,3800,3178,7196520,323558,2,0.0005444786911458237,0.08167180367187354,>2x høgare risiko enn høgrisikoyrke
1024046122.0,Rådyr,haust,skumring,3800,3178,7196460,322854,2,0.0005444786911458237,0.08167180367187354,>2x høgare risiko enn høgrisikoyrke
1024045633.0,Rådyr,haust,natt,359,13203,6987046,264297,2,0.0013872390498220575,0.20808585747330863,>10x høgare risiko enn høgrisikoyrke
1024046664.0,Rådyr,haust,skumring,500,6970,7078711,249563,3,0.002830133055561015,0.42451995833415224,>10x høgare risiko enn høgrisikoyrke
1024045895.0,Hjort,haust,natt,1490,19621,7044701,246679,3,0.0003373667132643506,0.05060500698965259,>2x høgare risiko enn høgrisikoyrke
1024045894.0,Rådyr,haust,natt,1580,11332,7031244,202072,2,0.00036724401301977956,0.05508660195296693,>2x høgare risiko enn høgrisikoyrke
1024045821.0,Rådyr,haust,skumring,4500,5227,7154306,335030,2,0.0002795460521545575,0.04193190782318363,>2x høgare risiko enn høgrisikoyrke
1024045748.0,Elg,haust,skumring,2040,11101,7083170,248625,3,0.0004355292889454464,0.06532939334181696,>2x høgare risiko enn høgrisikoyrke
1024045936.0,Rådyr,haust,skumring,2000,4334,7151957,369249,3,0.0011378649859979393,0.1706797478996909,>5x høgare risiko enn høgrisikoyrke
1024045705.0,Rådyr,haust,natt,2300,7392,6939327,310083,2,0.00038674845107245344,0.05801226766086802,>2x høgare risiko enn høgrisikoyrke
1024045807.0,Rådyr,haust,natt,1600,11321,7059056,261062,2,0.0003630058335037444,0.05445087502556166,>2x høgare risiko enn høgrisikoyrke
1024045655.0,Rådyr,haust,skumring,1580,4049,7055958,248142,4,0.0020556231936478845,0.3083434790471827,>10x høgare risiko enn høgrisikoyrke
1022805364.0,Rådyr,haust,natt,11000,5601,7013366,263635,2,0.00010672351472551045,0.01600852720882657,"Renhaldarar, hjelpearbeidarar mv."
1024045770.0,Rådyr,haust,skumring,716,26246,7151777,346055,3,0.0005248479309978459,0.07872718964967688,>2x høgare risiko enn høgrisikoyrke
1024045748.0,Rådyr,haust,skumring,2040,11101,7082817,250062,5,0.0007258821482424107,0.1088823222363616,>5x høgare risiko enn høgrisikoyrke
1022805738.0,Hjort,haust,skumring,1700,13680,7019988,177734,2,0.00028273746412768423,0.042410619619152636,>2x høgare risiko enn høgrisikoyrke
1024046018.0,Rådyr,haust,natt,4870,1927,7026213,239462,2,0.0007006606076359424,0.10509909114539136,>5x høgare risiko enn høgrisikoyrke
1024045783.0,Rådyr,haust,natt,866,17686,7187816,327490,2,0.0004293098614653926,0.0643964792198089,>2x høgare risiko enn høgrisikoyrke
1024046244.0,Rådyr,haust,natt,507,5116,7020547,297715,3,0.0038025167971426368,0.5703775195713955,>10x høgare risiko enn høgrisikoyrke
1024045805.0,Hjort,haust,skumring,600,9828,7038480,206789,2,0.0011150696082202931,0.16726044123304398,>5x høgare risiko enn høgrisikoyrke
1024045715.0,Elg,haust,natt,205,14436,6987450,261768,2,0.002221864872288596,0.3332797308432894,>10x høgare risiko enn høgrisikoyrke
1024045906.0,Rådyr,haust,skumring,400,16391,7082561,237415,3,0.0015043337347675763,0.22565006021513645,>10x høgare risiko enn høgrisikoyrke
1024045735.0,Elg,haust,natt,1470,5062,7067503,265091,3,0.0013254707878940777,0.19882061818411165,>5x høgare risiko enn høgrisikoyrke
1024045639.0,Elg,haust,skumring,770,24849,7205288,355530,2,0.00034365188939916184,0.05154778340987427,>2x høgare risiko enn høgrisikoyrke
1024046320.0,Rådyr,haust,skumring,550,35965,7112862,274461,2,0.00033241118085782515,0.04986167712867377,>2x høgare risiko enn høgrisikoyrke
